StateName,Category,Crop,QueryType,QueryText
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),"	Plant Protection	",Information about control of sucking and chewing type insect in Green gram crop?
UTTAR PRADESH,Vegetables,Radish,Cultural Practices,Information about varitiey of radish for sowing in summer season....?
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Millets,Maize (Makka),Sowing Time and Weather,sowing time in maize crop ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Bhindi(Okra/Ladysfinger),Cultural Practices,Information about Okra Cultivation...?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Pointed Gourd,"	Plant Protection	",information about insect control in pointed gourd
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Inland,Fresh Water,"Tank, Pond and Reservoir Management",Information about Fisheries ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Radish,Cultural Practices,Information about pre-emergence weed control in Radish crop..?
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),"	Plant Protection	",Information about fruit borer in Bengal gram crop….?
UTTAR PRADESH,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Weather,Farmer asked query on Weather
UTTAR PRADESH,Condiments and Spices,Coriander,Agriculture Mechanization,Tell about sowing time & varieties of Coriander ?
UTTAR PRADESH,Condiments and Spices,Coriander,Fertilizer Use and Availability,Tell about fertilizer dose of Coriander crop field?
UTTAR PRADESH,Cereals,Wheat,Nutrient Management,information about nutrient management in wheat crop ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Brinjal,Nutrient Management,information about nutrient management in Brinjal ?
UTTAR PRADESH,Vegetables,Brinjal,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Black Gram (urd bean),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Cucumber,"	Plant Protection	",Information about insect control Thrips cucumber crops?
UTTAR PRADESH,Fruits,Jack Fruit,"	Plant Protection	",Jackfruit fruits turn black and fall?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Pea (Vegetable),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,"	Plant Protection	",Information about Rat problem…?
UTTAR PRADESH,Others,Others,Fertilizer Use and Availability,ASKED ABOUT TO FERTILIZER DOSE IN DRAGON FRUIT ?
UTTAR PRADESH,Vegetables,Pointed Gourd,"	Plant Protection	",Information regarding prevention of Parwal flower drying up..?
UTTAR PRADESH,Condiments and Spices,Garlic,"	Plant Protection	",Information About of rot in garlic crop
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),Varieties,information about variety of Green Gram?
UTTAR PRADESH,Others,Others,Nutrient Management,Information about fertilizer management in okra  crop for better growth
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Condiments and Spices,Garlic,"	Plant Protection	","Yellowness is visible in the garlic crop, what to do?"
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Lethyrus,"	Plant Protection	",Information about Powdery Mildew problem in Pea crop...?
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Mango tree washing technique?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Citrus,"	Plant Protection	",Provide about information of flower dropping management in citrus plant ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Peas (field peas/ garden peas/matar),Weather,Farmer asked query on Weather
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Cucumber,"	Plant Protection	",Information regarding pests in cucumber crop..?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Pea (Vegetable),Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Melon,"	Plant Protection	",Information about leaf eating pest control in watermelon crop?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,"	Water Management	",Information about irrigation in wheat crop.?
UTTAR PRADESH,Others,Others,Soil Testing,Provide information for soil testing lab scheme ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Bhindi(Okra/Ladysfinger),Cultural Practices,Information about sowing time of okra crop.?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Lentil (Masur),Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Bottle Gourd ,"	Plant Protection	",information about sucking insect control in bottle gourd ?
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Provide information about insect control in in  Mango tree ?
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Black Gram (urd bean),"	Plant Protection	",CATTERPILLER IN URD BEAN?
UTTAR PRADESH,Others,Others,"	Plant Protection	",Information about control of the flower dropping in amla ?
UTTAR PRADESH,Vegetables,Onion,Nutrient Management,Information regarding control of yellowing and drying of onion leaves
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Pulses,Pigeon pea (red gram/arhar/tur),"	Plant Protection	",Information about insect control in pigeon pea crop?
UTTAR PRADESH,Flowers,China Astor,"	Plant Protection	",Information about to growth  development of English flower plant..?
UTTAR PRADESH,Vegetables,Cucumber,"	Plant Protection	",ABOUT INSECT INFESTATION IN CUCUMBER
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Credit,Kisan credit card loan ke byaaj se sambandhit jankari ke lie kahan sampark kare ...?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Brinjal,Cultural Practices,Provide information regarding suitable time for nursery preparation of brinjal.?
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Information about wilt problem  in mango tree  ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Brinjal,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Potato,"	Plant Protection	",Information about how to use Trichoderma in Soil Treatment..?
UTTAR PRADESH,Vegetables,Potato,"	Plant Protection	",Information about potato seed treatment…?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Triticale,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Provide information related to termite control in mango plants ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Potato,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Cucumber,Nutrient Management,Information about Cumber crop not growing and Development ...?.
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Citrus,"	Plant Protection	",Information About Aphid Control In Citrus Plant ....?
UTTAR PRADESH,Vegetables,Cucumber,Nutrient Management,Which nutrients should be used in cucumber crop?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Lemon,"	Plant Protection	",Problem of fruit and flower drop in Lemon.....?
UTTAR PRADESH,Pulses,Green Gram (Moong Bean/ Moong),Varieties,Asking about variety of moong...?
UTTAR PRADESH,Cereals,Wheat,"	Water Management	",Information about Irrigation in Wheat...?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Tomato,Agriculture Mechanization,What to spray for fruits and flowers in Tomato crop?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Cucumber,"	Plant Protection	",Provide information for beetle pest management in cucumber crop  ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Banana,"	Plant Protection	",information about Stem weevil Insect Control In Banana ?
UTTAR PRADESH,Others,Others,Fertilizer Use and Availability,Information about the dose of fertilizer in mentha crops ?
UTTAR PRADESH,Fruits,Banana,Nutrient Management,Kele ki achhi upaj ke bare me jankari de ?
UTTAR PRADESH,Fruits,Jack Fruit,Nutrient Management,ASKED ABOUT TO CONTROL OF FLOWER DROPING IN JACKFRUIT ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Peas (field peas/ garden peas/matar),"	Plant Protection	",Information about pea leaves getting scorched..?
UTTAR PRADESH,Cereals,Wheat,"	Plant Protection	",Information about CM- Khet Suraksha Yojana ...?
UTTAR PRADESH,Cereals,Wheat,"	Plant Protection	",Information about CM- Khet Suraksha Yojana ...?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,Fertilizer Use and Availability,information about fertilizer application at the time of flowering
UTTAR PRADESH,Vegetables,Chillies,"	Plant Protection	",Information about disease management in chilly crop..?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Pea (Vegetable),"	Plant Protection	",information about fungus control in  pea crop ?
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,Nutrient Management,Provide information for flower & fruit dropping in the Mango plant..?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Cucumber,Fertilizer Use and Availability,Information about nutrient management of Cucumber crop ?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Animal,"Bovine(Cow,Buffalo)",Cattle shed Planning and Management,Information about animal insurance..?
UTTAR PRADESH,Condiments and Spices,Coriander,Cultural Practices,Information about use of pendimethylin in coriander crop ?
UTTAR PRADESH,Others,Others,Credit,Information about Kisan Credit Card…?
UTTAR PRADESH,Pulses,Black Gram (urd bean),Sowing Time and Weather,Provide Information for sowing time in Black Gram (Urd Bean) crop..?
UTTAR PRADESH,Vegetables,Radish,"	Plant Protection	",Information about Maggot problem in Radish...?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,Cultural Practices,Information regarding drumstick cultivation..?
UTTAR PRADESH,Others,Others,Organic Farming,Information about Organic Farming ?
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Medicinal and Aromatic Plants,Mentha,Cultural Practices,ABOUT WEED CONTROL IN MENTHA CROPS
UTTAR PRADESH,Sugar and Starch Crops,Sugarcane (Noble Cane),Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,Cultural Practices,"Mango plant is producing less fruit from blossoms, what to do?"
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Animal,"Bovine(Cow,Buffalo)",Credit,Provide information about pet credit card?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Others,Others,"	Plant Protection	",information regarding to insect and fungus control management in wheat crop…?
UTTAR PRADESH,Cereals,Wheat,"	Plant Protection	",Information about insect control in wheat crop ?
UTTAR PRADESH,Vegetables,Onion,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Mango,"	Plant Protection	",Thrips in mango tree..?
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,"	Water Management	",Information about water management in wheat crop..?
UTTAR PRADESH,Vegetables,Carrot,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Vegetables,Tomato,"	Plant Protection	",Information about of plant protection (brown spot) in Tomato crop
UTTAR PRADESH,Others,Others,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
UTTAR PRADESH,Oilseeds,Mustard,Weather,Farmer asked query on Weather
UTTAR PRADESH,Fruits,Lemon,Cultural Practices,Problem of  flower drop in Lemon  crop.....?
UTTAR PRADESH,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Weather,Farmer asked query on Weather
UTTAR PRADESH,Cereals,Wheat,"	Water Management	",Information regarding irrigation of wheat crop
UTTAR PRADESH,Cereals,Wheat,Weather,Farmer asked query on Weather
